Ticker,Earning Date,^GSPC,^GSPC_pctchange_5,^GSPC_pctchange_10,^GSPC_pctchange_30,^RUT,^RUT_pctchange_5,^RUT_pctchange_10,^RUT_pctchange_30,^VIX,^VIX_pctchange_5,^VIX_pctchange_10,^VIX_pctchange_30,GC=F,GC=F_pctchange_5,GC=F_pctchange_10,GC=F_pctchange_30,CL=F,CL=F_pctchange_5,CL=F_pctchange_10,CL=F_pctchange_30,^TNX,^TNX_pctchange_5,^TNX_pctchange_10,^TNX_pctchange_30,^FVX,^FVX_pctchange_5,^FVX_pctchange_10,^FVX_pctchange_30
TT,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT,2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2018-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2020-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTWO,2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWTR,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXN,2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXT,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL,2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2017-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR,2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHS,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2016-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2020-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2020-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPS,2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2016-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2016-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URI,2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2016-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2017-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V,2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFC,2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFC,2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFC,2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFC,2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFC,2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFC,2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFC,2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFC,2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICI,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2017-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLO,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRSN,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VRTX,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTR,2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
